node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,total
212,61841,66605,64677,57240,66418,58997,51680,48375,49619,50287,51964,40077,40281,45130,49251,47154,43543,42656,39198,974993
213,61246,58164,67627,60078,50732,60884,52913,53754,50334,53755,44510,42862,46740,40220,41599,46677,44561,44596,44923,966175
214,74710,75190,67596,62251,51936,52546,53852,54960,49014,53306,46862,49885,45359,38137,47361,38693,49695,44993,38843,995189
215,79969,67647,74250,59062,60968,51981,51116,51746,49299,55158,50962,49129,49024,37507,47462,38848,39629,37312,39284,990353
216,86256,68784,70443,60510,62499,53799,55586,48867,52877,53513,50449,48856,52127,41737,48974,41926,37701,40904,48125,1023933
217,66359,67948,62546,67524,55364,58453,52146,47858,49984,49912,56022,43489,52759,55261,40500,36567,36374,38839,40919,978824
218,57629,75758,73916,72034,62402,54668,51337,58498,48976,46615,49877,46889,45378,41751,40208,38454,39302,41806,46389,991887
219,54687,68568,80061,70370,61636,55296,60252,60296,49383,54606,50323,47183,48330,42784,43946,37904,30444,31664,37897,985630
220,63128,71384,79249,71082,69345,55713,60586,57641,47448,47499,52987,57718,44915,51343,42656,29654,29688,28123,34174,994333
221,52747,64322,55215,59890,53613,52628,49001,47160,53807,40651,46039,46877,44345,46364,37124,41676,34782,43716,46997,916954
222,133216,79865,76075,66408,71376,54724,57975,56793,48550,54888,44255,51676,51264,69523,67617,53384,53916,45701,55951,1193157
223,71159,65894,53724,52307,56915,52226,46916,51365,47661,47964,51429,49549,43075,46086,48120,41394,43206,38238,42782,950010
224,86125,74620,59051,59692,50806,48318,53362,52309,46392,48158,44576,45708,44734,55211,42412,44120,40792,40157,38729,975272
225,56200,66246,56935,65717,53542,46949,51774,48924,46343,49237,43268,40561,49738,39185,41208,44951,40189,39392,40803,921162
226,54577,58472,57010,60600,56934,55197,51769,51351,43585,50610,42744,40392,46576,33428,40397,40156,42978,40282,36420,903478
227,75802,77391,59661,62568,50311,56602,55342,51039,44731,46839,47270,46802,41404,37387,55316,39870,43532,40004,35265,967136
228,66720,76672,59193,57749,55293,56668,53145,46049,53512,58335,49540,41838,43493,32454,44901,36295,30811,36161,39083,937912
229,77214,58446,65661,66678,65677,61036,55385,50896,49575,49705,46787,52653,50988,39400,50631,34396,32106,43514,40796,991544
230,63506,64487,68961,62062,56820,53871,55604,53815,56146,55011,47589,43686,46077,50671,39496,35048,35346,34830,38207,961233
231,54325,60368,69556,68719,52776,62716,52301,50077,46359,49917,46965,52441,49932,39301,35905,37112,31227,39118,38643,937758
232,56787,67978,66252,69125,57337,46202,50330,53432,48084,52341,45834,45812,52632,42329,45591,38934,33287,36122,37125,945534
233,57859,62694,70267,68161,62460,60463,51149,51673,52687,50846,48138,55530,48401,53767,30924,34088,37419,33592,34292,964410
234,60191,72682,61946,53639,52115,47077,51646,45356,44895,48944,39846,43353,45581,46474,42022,39749,37845,38606,40090,912057
235,121309,59525,61686,63756,50129,56236,50092,51165,47378,47894,43144,47483,44177,64814,54179,43665,46108,40482,50158,1043380
236,72859,62315,63309,53079,55339,47559,52468,47077,43181,46270,45689,48772,47959,43491,46032,40514,40808,40345,39926,936992
237,85414,64390,55974,59684,57960,52394,52822,47815,55149,48114,43346,42983,48764,49601,41779,41916,35491,39744,39236,962576
238,57768,56880,67350,54817,49962,47578,45628,52903,46508,42713,46933,44343,40767,45253,43245,35107,36916,34750,35897,885318
239,52519,54686,58112,54154,47513,55425,42057,61120,41556,45349,42642,39527,44100,35409,45144,40367,42066,36566,36349,874661
240,65278,68454,59748,58600,58871,54133,52629,49876,50730,49810,43322,46496,40151,35007,41842,36038,35006,38577,37556,922124
241,63712,67035,53014,53816,56526,56420,46484,45061,41972,45582,43247,39457,42638,38898,43355,43963,32199,37831,42189,893399
242,70892,63696,68620,57752,55815,56893,52181,43752,47214,43599,45138,42106,38309,45045,41529,41718,38513,44395,35325,932492
243,58209,62270,56203,57816,62412,51006,50321,51306,50692,46573,42321,42748,43311,43746,39399,34529,33371,35082,40066,901381
244,51891,56197,61866,57705,51945,52986,52314,53092,45611,46771,46916,50317,49777,39501,42844,35849,35845,40357,35655,907439
245,53280,58846,62061,60958,59680,53072,50965,48033,46785,44795,46839,41815,47312,42358,45998,37834,32912,35290,37962,906795
246,56051,68134,65223,57148,51609,48466,53715,46792,51563,43220,38734,44681,47920,47239,35795,35989,36042,35788,35454,899563
247,57469,69411,59051,50335,53709,49058,48323,45184,41469,41172,45247,39773,40808,42463,44002,38731,35698,37802,41112,880817
248,125658,66253,60940,60650,49030,45370,43313,46642,49551,43422,44873,42692,45484,60754,46901,40962,39057,36665,43109,991326
249,57559,61324,62631,54827,56466,50724,44632,49377,43071,40926,40469,42693,46323,41935,45599,42763,38663,38972,41250,900204
250,87721,54468,65679,45984,49222,45286,45849,46985,38845,42366,44388,47021,47137,50612,40055,45588,39106,39247,37733,913292
251,51126,67571,62369,56355,56143,42315,48001,47646,49039,47644,44445,43822,43741,42507,38734,39705,35350,35427,34784,886724
252,58898,56438,55571,54745,49402,46246,43502,43576,45317,45580,42249,41684,49484,34989,40028,38794,39735,34785,37062,858085
253,56176,65983,57245,54589,51421,47860,48476,45752,45943,45113,45616,44633,41306,40256,40696,41609,35820,37107,30129,875730
254,56968,64689,62863,53898,53644,44988,53915,48614,41889,41142,44482,37015,40621,35848,39223,35701,34823,32361,36972,859656
255,65390,59196,59228,55168,53903,48672,56154,40278,44919,44037,42127,39268,36889,39101,40764,38707,36074,41743,34944,876562
256,57299,64321,63434,59302,48973,45211,50521,48232,48030,38402,42864,38327,33740,44194,37099,32464,30102,39178,35654,857347
257,55691,51697,58930,58209,51520,57692,48335,48779,46259,43820,40697,44338,38757,36985,40955,35560,34154,36533,33098,862009
258,50083,70175,55328,55957,50422,46659,51078,51872,47108,49053,49127,39973,40334,40628,43019,39604,40026,33307,37577,891330
259,54333,64706,58422,53250,50194,41286,45145,45388,44800,49216,45315,40747,40679,43133,39649,32946,33726,35010,37426,855371
260,55232,66121,49245,52296,47206,48883,44943,49524,41687,40170,44157,37805,41459,41158,39334,36741,40916,36207,40918,854002
261,129820,58171,58676,54243,51836,46403,44922,44446,46376,45734,39129,38269,36777,52815,51040,43554,39120,35940,42781,960052
262,64969,54680,53187,57566,50169,53573,46970,42729,46401,44304,40761,40487,37882,40269,38742,37374,31453,31593,35966,849075
263,77650,64550,62503,53566,53005,48669,49848,38989,45423,44847,42624,40425,36926,47716,44480,42524,36500,40817,36488,907550
264,51263,61951,58777,55903,58492,47633,45873,46896,44309,40290,43656,40894,39722,41872,42380,40508,38822,36583,40857,876681
265,51946,61451,56000,60723,42879,47023,44906,45196,39828,40385,43562,41248,44316,33877,39294,40071,39941,33936,35506,842088
266,50196,72772,53028,58647,51975,49015,43739,50749,49169,42940,43749,38335,41808,39693,37385,42958,38075,37944,31868,874045
267,64787,69385,57363,45850,50379,44039,39272,43448,46534,40180,41853,38758,39239,36601,38714,27825,39568,34416,43039,841250
268,64346,62809,64496,50970,48590,45101,45665,45122,40261,39975,41739,36153,38871,42302,40519,35267,33679,41839,35503,853207
269,57914,54599,59927,60542,50000,48211,38594,46098,47316,45384,42292,38535,38064,43131,30747,38414,35999,38313,39081,853161
270,52890,62088,64068,50543,46753,49458,42797,39250,36664,37992,46809,41250,35073,43065,40808,37020,38116,38383,36413,839440
271,51459,73333,57131,53963,48334,48027,44343,38891,37812,40283,36847,38574,37409,39922,43566,37035,37462,37500,37588,839479
272,58004,72333,62905,57919,60286,51982,47100,44033,47283,47572,40241,48467,43616,43182,43850,36168,35768,36258,31862,908829
273,53296,56037,52363,51618,46497,43451,43172,43992,39348,35054,37109,37935,35916,40786,40253,35633,41636,44140,38940,817176
274,101007,63238,55991,52461,47470,35313,43658,42294,40137,34607,41501,43005,37225,46080,42936,43939,42129,37878,40107,890976
275,61853,59661,48436,56059,46370,45042,45843,43061,36530,38779,36842,37896,39506,40002,41659,40590,38312,36063,35051,827555
276,63945,59926,55501,55629,47851,48689,43110,38249,40674,38971,39934,36919,37828,44607,40217,43426,38478,40194,37084,851232
277,50449,63688,60218,52086,53273,49131,45615,33026,43083,38422,42967,38486,40532,43319,35070,36790,37926,39812,43830,847723
278,48920,59648,60323,59666,50917,49766,45882,37339,35151,39942,44052,32750,32385,34160,45580,40098,42242,34149,39474,832444
279,56369,62766,55228,56051,42963,47646,40736,40782,40663,39179,45560,36482,32004,30875,30978,39522,44137,39892,33375,815208
280,63361,66193,54370,50583,53172,44508,47497,44473,41443,46239,42335,39806,38624,37336,39280,37703,42104,38626,36844,864497
281,61309,58923,65336,54920,52857,46085,49546,50563,44471,46927,47085,42655,42618,38571,35097,34342,35042,33118,38458,877923
282,54227,53882,60160,54910,49165,47289,45545,49549,40168,40855,37780,42281,40385,42465,36133,38319,39697,40581,39097,852488
283,51039,62053,58266,54362,56073,51890,43489,42982,39313,42724,37790,40449,38998,42605,38192,37191,31699,36779,35915,841809
284,55050,66599,58281,58174,50689,43029,46594,43377,43195,36298,40787,41547,41091,38464,43648,40075,35804,32804,34853,850359
285,52558,70132,56514,55298,53420,42680,45023,45322,43858,36998,39880,41834,39005,40162,41388,36617,32280,34355,37120,844444
286,59727,62122,52595,49578,47673,45295,37980,36584,41013,36894,34994,38813,31406,37115,43387,35410,41866,40542,43278,816272
287,77018,56765,47880,51383,42537,42759,39959,42890,35175,37837,33676,32633,35028,45431,42358,39190,36043,39883,43078,821523
288,61615,62376,55808,45783,46016,40493,43671,39932,40918,39800,39271,36887,39457,37004,41331,38172,37330,37738,37435,821037
289,60146,68619,53889,49420,45131,44356,52826,39472,40288,40607,37545,41066,36264,35659,38120,39274,36718,38290,34058,831748
290,56832,62356,60646,46330,45297,46234,37750,44500,41022,41023,37034,38680,38349,39254,41821,42119,38381,37508,38515,833651
291,53170,54402,52922,48916,54302,42705,43476,40301,42525,41730,42817,36236,34164,32708,39568,33465,38453,37161,38638,807659
292,51974,61575,62817,52240,58153,45569,39564,46779,47695,38411,39007,38924,34372,36648,34409,38079,37865,41472,38858,844411
293,61955,59279,58763,52607,53951,46521,44535,42356,36750,37201,37983,42584,35258,34647,31925,36542,37365,38364,38190,826776
294,54625,55731,63880,51936,55165,50165,39467,40088,39626,40591,42509,42095,40134,38041,34009,35211,36578,37116,41016,837983
295,56787,62895,56364,55163,44272,50129,46838,44069,39110,37743,42178,40792,40917,36395,32080,33540,34403,38010,33751,825436
296,52792,65644,58039,52082,58331,47175,43725,38796,42197,35994,43930,39039,39682,39328,40089,33945,33912,34614,37284,836598
297,53792,60102,69007,53561,51406,49617,48156,41524,44168,41468,39910,34830,42955,40244,39859,34890,36216,36293,37186,855184
298,53030,60654,66998,57620,50352,52670,46008,42346,41158,42168,44748,40386,32583,36149,40120,37221,34307,30979,38855,848352
299,52620,55236,48532,50696,43315,42018,38788,41410,34489,42078,33053,35184,38166,40782,41034,35976,38614,34152,38513,784656
300,70824,49895,50081,45947,44208,43646,38817,38889,36633,36363,41928,32320,30352,42147,40683,37474,36602,36538,41467,794814
301,54796,62888,53106,48160,46138,44890,43159,39823,34191,38277,39935,37523,40909,35886,36765,39041,35990,39976,38701,810154
302,62381,61359,58829,48122,39209,42127,41313,31776,35122,32250,38959,37460,37175,40264,33684,36934,37694,39594,35448,789700
303,54676,52420,54332,51347,47496,48962,38161,37217,35588,33056,38341,31914,30147,36960,36529,38600,32843,34443,37116,770148
304,50530,58298,56875,54137,43979,43943,41955,37513,40070,37584,40433,37708,33346,35212,40017,34193,43552,35388,37232,801965
305,64995,55142,57886,50297,51842,45308,43883,35682,41999,40395,37222,42326,36690,37649,33218,39128,35025,36126,41015,825828
306,59360,48303,61777,51709,48453,43364,45922,41843,43150,35752,37923,33382,34428,34862,29143,30979,35810,39030,37588,792778
307,55136,55511,56296,50061,44801,41608,44922,46974,41135,36753,34069,39328,30103,34816,30616,35380,34133,34348,37328,783318
308,59191,70208,59320,51064,52227,48768,44912,41492,41244,37657,43454,36085,32777,34359,34784,37709,36869,35688,39302,837110
309,57032,60927,63356,55211,40659,48725,45076,45089,38397,36839,41868,30972,38850,38406,36794,32907,35154,33034,38456,817752
310,53496,58567,57939,51933,43661,50363,37927,39921,43868,35337,38833,38356,31917,38668,36486,31873,36985,35652,37539,799321
311,53775,55925,56394,48336,53624,48514,47130,47135,41351,40273,44616,39276,36224,33545,34515,33994,35888,32866,35969,819350
312,56445,59543,63705,48278,45582,39562,39514,36930,43651,33511,39801,33857,32355,40816,40696,36184,39390,36800,43519,810139
313,64441,60745,57238,49648,40626,44036,39001,37500,36423,37945,38125,32653,28085,39147,38574,33792,41900,41187,41148,802214
314,60885,58591,57345,53645,45218,46559,40340,41149,36319,37513,37013,35871,37419,39808,39877,40275,35915,37929,38068,819739
315,54958,56008,54676,47247,49111,42491,36709,41916,35861,35650,35913,32521,32919,36743,37273,41909,36634,35463,37516,781518
316,63229,52105,62946,49068,48247,43034,37949,37886,36604,37034,35213,35761,32589,41883,34992,41713,34491,39324,35483,799551
317,66132,64971,55567,47757,41332,34858,40967,42307,39147,35535,38139,37070,32467,34067,39645,39372,39184,35355,36155,800027
318,56413,56775,62489,49345,38908,48869,42790,40433,37155,35501,35174,31418,30014,37970,35699,38342,42967,41159,36549,797970
319,57856,54966,57602,61993,47461,45607,38360,40154,37277,35107,38609,35243,35881,36939,32175,37606,37899,42938,38685,812358
320,61672,67463,59829,52876,52246,45809,41002,42332,36179,28176,37258,34039,32027,39124,33963,35830,34169,35387,37327,806708
321,54469,63852,57689,65120,54642,45109,39768,37308,39159,37110,39337,36402,32625,40918,37118,38137,38896,36717,39413,833789
322,54867,55044,51221,51889,45496,47918,41194,42230,35053,34787,33894,37309,29439,35828,36581,36576,32732,37130,34902,774090
323,59601,61012,56714,50933,51213,43437,40020,38911,40487,33151,32491,32566,38783,40700,39398,39826,37498,34266,39460,810467
324,57010,62007,59363,47806,48138,43133,46058,34835,41853,39115,35884,32880,32109,34554,40213,37908,36696,35969,36886,802417
325,59382,62968,57555,54192,48692,38153,36824,38661,32899,29595,36707,35914,34199,37595,42132,37614,39098,41109,40264,803553
326,71291,56052,56449,48685,49249,41541,34972,35599,32601,29310,31843,32562,28927,34759,37800,38200,38013,38555,40697,777105
327,59506,53121,61082,54202,41980,46344,38933,35866,34024,31517,30586,34143,28603,36797,40329,35090,35334,36519,34801,768777
328,49701,54454,66688,48781,41355,44593,39089,39137,30434,37715,38723,37754,31659,38991,36164,44415,40471,38725,37651,796500
329,60838,54878,52870,55074,47580,48959,42007,41080,43875,33371,31667,36392,34883,37772,38761,32772,32955,32276,33873,791883
330,61812,60001,55941,56396,54982,45441,41397,37855,38044,37894,38466,33744,39978,35245,36857,39002,36660,35621,37239,822575
331,54970,61415,54812,49813,51077,45451,39214,39229,36519,35166,33070,31860,38023,34362,35399,40563,37321,36594,34099,788957
332,63934,61380,57933,54451,54361,49516,46984,39812,34830,34581,38981,35626,34649,35236,33110,33013,36096,35035,36985,816513
333,62239,63847,57101,48642,46241,45374,43768,38386,42708,37702,37473,31028,36779,36197,35571,34066,31682,35322,34067,798193
334,53479,66252,48338,51975,46745,45129,37835,41781,41345,34529,37226,33115,34700,39361,33966,38325,39117,38250,40049,801517
335,53432,57190,50071,53572,47825,44141,43557,36930,43483,42589,32843,29335,30540,38870,33821,41957,39674,35809,36029,791668
336,57232,64890,55777,47114,47460,53498,42570,37383,32316,31223,33363,35981,35040,33943,40149,36422,37489,35405,36611,793866
337,61043,62172,60991,48032,50650,44827,42593,42337,40487,39150,34912,29867,32347,40211,41659,37748,34878,34656,36127,814687
