node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
162,27016,16122,15328,26907,8713,8932,3791,6373,21798,30885,8689,11580,11562,13210,12525,7768,5851,9272,6809,12041,6032,8875,12032,19011,6807,317929
163,14252,6694,8649,17364,10783,9756,3926,2517,13705,3171,8165,6091,4508,15072,4273,3442,7034,12569,2820,6955,5336,12698,3773,13493,4880,201926
164,10315,6638,16938,11089,10638,4856,4609,9169,12906,7693,6555,6347,8099,6057,6498,11281,8769,11827,2690,2972,8948,3564,3890,10365,10296,203009
165,25582,17286,9634,8653,11441,10901,26756,28340,10440,18894,6502,14399,7512,1941,6018,9725,6675,24380,3007,5518,7208,9853,12374,14379,3150,300568
166,5257,16289,8629,11742,9206,12432,5217,10682,12129,4817,5163,4161,6477,7124,12466,4890,11398,3606,2755,11764,2339,3427,12556,14618,14843,213987
167,5950,23785,35898,9553,21654,18002,37643,25810,12103,18626,5681,7109,8736,5547,14114,9488,15456,2282,20784,9716,7945,15300,7178,1914,7840,348114
168,4985,30817,45345,39221,10456,22406,50081,21869,16957,25269,5259,9835,7285,12569,5839,12444,17353,11352,36115,373,28536,8854,3077,15580,5325,447202
169,3811,3103,24103,23795,23797,17760,23338,36019,27862,19541,6077,13665,5541,14191,6123,5607,10016,9373,21687,4813,30755,3836,10325,8046,2467,355651
170,4922,6859,30170,11729,6864,18639,16931,16646,6648,22233,7046,8829,1800,2694,8822,5998,5536,4266,8119,26289,10086,3878,8820,6192,16591,266607
171,8751,15925,6644,14624,7224,7696,8477,8528,1529,6821,2770,6829,7924,5482,6908,10002,9844,6262,19647,23010,4671,7786,18536,9793,21503,247186
172,8549,8715,5053,5397,16875,11255,10228,4080,2077,6628,9301,10528,6570,15990,12554,1746,9353,15415,9558,3419,3280,3614,6699,12086,9308,208278
173,5401,6652,18972,22365,33305,8426,5932,16678,5985,31931,11284,7248,7139,12226,7812,9202,6235,8382,5330,5907,11728,27695,6409,9593,13411,305248
174,26398,9181,20108,29484,13688,15119,7377,14855,4689,15769,6813,7417,6516,4629,2106,9085,11209,15879,7205,14485,12240,20484,5335,5668,7069,292808
175,2674,20274,24505,13296,31798,8786,16503,8256,3387,22457,5934,3630,12157,12358,9834,9534,14846,5830,3615,4165,8322,4660,3945,12517,9633,272916
176,6052,7958,10498,20597,14881,33009,14914,6004,2814,5255,8598,19206,2315,13037,3956,5144,8428,3880,3744,4868,16397,4680,23497,24885,5833,270450
177,20367,32638,11866,16228,7475,35614,23000,16227,4653,12235,6392,6756,5599,7642,7933,7943,15846,9710,20213,16368,17175,5639,18440,34100,11616,371675
178,9740,3965,10796,16861,7683,13980,11145,6358,7967,5326,12805,11121,5178,5119,10708,12468,6899,5603,18400,7581,4852,4519,5466,21742,3917,230199
179,3775,5536,3187,8465,5442,5031,4627,6931,11267,9284,19726,3901,7058,5845,7315,8180,5739,6081,13776,3899,4441,4822,8181,14964,5889,183362
180,25267,8685,17185,7633,5157,7284,8013,10392,20132,15546,18647,12085,8931,22009,5612,15248,5874,17288,9646,10488,19986,14819,13219,22718,13019,334883
181,8800,6686,11583,11892,6094,9682,7046,10235,14358,6017,4175,788,5782,11579,1669,8989,5894,24177,7519,13508,23621,3430,5799,20032,2790,232145
182,7075,3783,9572,6588,6409,8257,6638,4169,15975,4506,3049,11005,17583,2513,6337,14617,3568,7942,6224,2378,10312,3273,4906,4964,17599,189242
183,22032,15296,15563,6729,7058,3616,11831,19868,14110,30594,6136,6907,14926,5538,7497,8403,5698,15770,2970,6455,596,18851,30122,15655,5203,297424
184,10758,7688,12464,8845,10325,5586,11900,4502,8294,8769,6773,4664,1221,6597,6414,8023,7506,12593,4639,7760,5060,8147,31510,6867,12405,219310
185,10267,6787,6822,19221,6921,11100,5924,23315,13319,22064,2687,12206,9501,18206,9488,15827,5229,12165,8939,3395,5896,12157,7809,2769,2348,254362
186,13078,3638,25675,20431,3807,5733,5516,15649,22718,34904,2953,4809,12726,5162,4419,4430,9530,3143,8569,1842,5672,5862,5290,3895,7415,236866
187,29404,10700,31316,17801,9935,11192,12007,17854,8623,23718,6377,4761,6362,4272,1900,3798,8984,6282,18077,5726,13244,21838,9902,9747,16686,310506
188,24442,12917,16278,32877,11037,11682,16921,13597,4004,16221,3652,12260,2560,3824,8170,6507,4519,8757,20087,18631,14248,23012,3937,10717,9397,310254
189,10765,9929,24172,7047,19848,10824,12129,8945,2577,8298,1551,7029,8749,5190,6889,10239,5258,12265,31099,2543,4335,7148,11461,11163,15679,255132
190,6406,8027,10352,8249,12592,14296,8759,4421,3030,8156,1779,8937,7455,20271,15971,14423,4740,18184,9636,2486,4796,7325,3170,6337,16847,226645
191,18969,3799,7355,28355,26985,16995,7496,6151,3479,15820,8181,12795,11025,4851,13832,8598,7292,6119,6003,2765,2630,6848,1371,8676,11981,248371
192,29403,8910,16080,46686,15822,8381,8768,17141,8347,17296,4615,14904,9870,2345,4890,13409,11590,10049,3586,8903,18207,4250,31233,33710,7959,356354
193,17448,16556,33244,28925,25893,6776,15884,11320,4110,20637,9851,5041,6785,6333,8119,10143,4483,8122,3934,8924,35758,8927,34391,45386,5040,382030
194,11652,14130,16788,9062,11427,11592,8587,3037,4316,6631,7455,6232,1634,17656,4274,7353,10440,16204,8418,11665,27681,3898,8616,13863,3534,246145
195,17625,11680,25606,9008,6934,4231,6381,13115,5143,17801,6059,6200,7678,7191,12104,9739,10687,11035,8096,8265,5227,4072,11530,12452,5722,243581
196,10417,5769,11090,11832,4180,8648,16792,7192,7948,3621,14551,22947,8134,11412,8769,3382,8142,4613,7506,982,1582,5404,1452,20368,8191,214924
197,5158,5463,9609,4943,10129,8900,14317,3132,8700,5900,24349,7019,3120,9552,4249,4597,5596,6238,8603,3153,3904,5379,4886,3437,4532,174865
198,22614,9383,12351,10626,7955,14814,7096,8721,15066,20899,20643,19672,15359,10949,8243,10586,9140,24302,16699,13929,13797,11880,34885,14756,18384,372749
199,7913,5048,4428,5337,13743,15734,7213,4306,13522,4992,4585,3811,2513,10266,4717,6218,6641,7762,8696,23873,12587,9637,16561,2358,8141,210602
200,7327,6146,10524,6553,14941,15422,10186,6779,13563,10323,4190,6811,6929,1745,9318,3544,10930,9562,8468,13792,4923,4322,7023,4024,19359,216704
201,17314,22138,23190,3706,6678,6445,9894,25521,12224,25566,4130,5195,8839,5643,12040,9635,18340,5979,6806,4607,2589,11433,12612,12614,2410,275548
202,8970,10600,14312,8606,13528,5662,3525,5951,5519,8352,7122,5821,12161,8657,4843,14320,2172,1342,3360,11747,3829,3301,20957,3085,18063,205805
203,27455,16164,7649,4323,15482,5350,14396,3644,19641,22358,10611,7002,20833,10356,4537,10018,6064,1825,1905,3885,8776,8066,7045,5249,7981,250615
204,27328,21380,14575,8675,24848,17396,26416,9699,10178,36322,10030,2973,13661,9255,10526,11696,7742,15477,4586,4690,5925,11579,7073,4017,8073,324120
205,30210,23093,9756,35934,23644,12694,16348,12615,1807,24366,6211,8709,9787,5877,6442,6752,7995,17216,4487,5940,9099,1910,6196,5145,21484,313717
206,23215,19255,8164,16702,25367,11068,10386,19040,3165,13560,6546,11086,6240,7499,9413,6824,6497,12041,6861,16005,25434,10896,6693,17597,10049,309603
207,12916,8580,16796,18456,8173,14873,18861,6366,2470,8496,1133,2753,7575,11980,8438,5646,3244,12011,11687,5380,13396,5616,14063,24083,4353,247345
208,12046,29604,12708,20583,9431,15451,25111,6333,4017,13161,4083,7349,6889,22909,5754,6296,7357,11101,7073,3110,22305,6347,30215,29442,10475,329150
209,28468,22720,16370,29577,21080,18994,20757,12674,4939,29601,4360,5191,4525,6975,5131,18494,25275,15902,5941,4577,23072,8633,23240,18460,3984,378940
210,25498,8120,29559,19386,5605,12860,6787,11383,3710,23447,12742,13470,13149,10129,7015,10461,11805,6997,8241,19064,7064,2914,2257,15571,2668,289902
211,6990,22768,27722,4064,19703,5389,16103,4799,5900,14068,5105,10388,8695,2415,10802,1554,8966,1283,5542,19928,15933,6438,12454,15962,5752,258723
212,6394,15603,10364,8985,8467,14026,12610,8729,3977,10720,8222,17190,5355,16778,6453,3949,10140,4876,7141,19532,4148,4226,7570,3806,10109,229370
213,19505,13221,26786,23621,6206,7459,8008,8182,4400,17101,7767,5080,12218,3299,13241,8879,3950,5118,2816,15846,1493,12679,32325,12125,4118,275443
214,11962,6342,9092,13228,10930,9389,7378,9414,4487,5889,14603,13868,4464,1540,5214,13299,10398,6934,9592,11234,3110,18292,22196,5676,10288,238819
215,6752,6067,5791,6881,9008,9154,6156,10967,11514,10736,20703,6313,3831,5637,4143,17800,5760,8565,10675,6217,6788,2704,12183,2391,8761,205497
216,12398,23748,16418,9809,8536,9028,12857,8020,21300,18883,26422,20164,7862,12112,9016,13367,8217,27073,21374,17638,9997,9995,14317,17726,17183,373460
217,8550,14877,17596,4711,9938,2029,8967,8800,15050,8654,5939,7857,11881,18818,3480,8610,7639,19003,15786,2129,11896,11013,986,3441,2131,229781
218,6110,14273,8957,7827,11789,8676,7630,9577,13674,12356,9003,9650,7531,7454,11894,2879,4753,8888,11615,1673,11795,25949,5774,7605,22748,250080
219,27587,17314,17611,13317,10013,12204,9730,8547,14675,34237,3995,2988,7238,4389,8032,9965,9294,6151,6937,6850,10584,34058,5322,21887,21456,324381
220,7119,8112,4220,7654,6575,13719,10578,5818,10731,17721,5322,6165,5359,5515,7928,4079,4770,1969,4532,10239,3516,3251,16856,13656,15899,201303
221,9802,9290,20546,10677,9809,15174,11315,10119,8351,6043,4383,14226,6935,9316,4645,7145,5565,5202,7198,12153,3783,3503,17050,4849,15027,232106
222,14856,29871,26423,18512,13111,19127,10123,14945,2777,10771,1776,3604,9356,10250,9381,12225,10890,5936,3319,5738,3925,8063,8341,15267,11577,280164
223,10938,25677,34818,14108,39283,29468,28605,16864,3696,13559,5691,7202,8109,9014,7833,15580,7360,10871,2884,7570,19190,4844,8106,23982,12930,368182
224,24830,42732,17415,11716,59697,39223,25095,20039,4144,10282,5242,1548,4783,9255,19271,13812,4689,18530,20088,35339,4946,34314,1683,20978,25295,474946
225,8955,15402,28286,14871,11319,31275,28742,13954,5557,6704,4339,12843,13404,10281,10329,2659,3373,18639,23521,26259,3221,32781,7722,9356,5087,348879
226,12180,10956,12975,9227,13520,16855,25281,11251,3909,12820,1488,10261,5408,11109,4916,10699,3348,17455,9808,2850,5272,6312,6737,19747,2695,247079
227,23581,10395,12031,31493,24503,25901,22707,15204,5305,21912,2543,5293,6638,4329,10225,6514,11323,10026,7266,19385,3961,10974,10210,3432,5483,310634
228,58541,8465,34158,31077,8644,32752,39557,16113,2764,13793,3959,9945,8797,9020,7513,8064,13863,12326,16076,11609,28871,3186,10029,16160,6998,412280
229,5542,26605,22746,33796,8800,19368,28598,31563,5945,17686,5979,3892,5993,13071,10596,9480,9326,10605,18935,1508,33782,6522,9544,4694,6821,351397
230,10705,11345,13813,8702,12282,7784,17938,19167,5913,5901,2726,12566,1163,16942,11704,5894,12464,3606,3376,6917,2894,1605,6617,2801,7675,212500
231,15967,13982,19772,25989,5103,17515,19602,12189,8012,12048,10458,2952,7508,7673,4412,4140,8683,5382,11494,12706,4312,8634,4890,12820,7591,263834
232,31416,36669,33305,11871,16231,17647,16398,40373,6527,7665,13309,22883,6574,8159,6081,11206,11766,16106,3793,26093,4255,16708,13606,4928,10110,393679
233,27875,31139,26106,9911,20009,14136,10583,27831,9440,14922,20823,4264,6418,3821,2609,17848,14039,16236,8592,20717,9181,2793,5770,7133,3650,335846
234,21966,15792,13477,14480,13656,12785,5616,8634,20640,40655,22205,15731,15743,28171,11698,13632,11070,18725,13605,10918,13145,13259,13502,11039,24425,404569
235,15447,10688,5649,7530,15582,19466,6855,7539,21083,8274,9385,3008,2095,2977,6289,3204,5371,16169,6959,2932,15226,5298,5668,9138,15281,227113
236,7638,22840,15782,19721,23800,21191,14653,11489,16402,11445,6009,9070,6320,2461,16799,8593,10674,9120,15836,5823,5068,12689,3862,7794,24965,310044
237,5169,19290,27396,20256,26798,24863,10910,13726,26944,19644,6616,8418,7694,7417,9460,7485,16457,426,13344,5901,2486,4291,2013,11133,13598,311735
238,12438,38624,20915,23210,19973,14910,13990,17615,9315,19731,8825,2458,11453,8304,1870,6982,12132,8730,17479,12030,4848,4406,4485,25634,7139,327496
239,12212,17917,19681,19277,10227,17659,9877,12064,2381,10496,6017,8373,6969,17442,8331,6718,4083,10663,15671,5127,6758,9090,18616,14873,13504,284026
240,28858,11642,44487,19709,19217,11926,47199,12159,4826,21623,3647,3326,5267,8693,12250,14873,9183,4055,4605,2073,19878,6182,39832,16924,7548,379982
241,18334,34180,25491,16285,28557,22130,35761,14308,1142,12648,3610,6257,6614,3601,2242,11584,9552,13123,10770,4025,25072,3071,31016,19172,5686,364231
242,13548,18382,25081,10452,6767,24521,6286,15136,3929,14949,9086,4044,9512,10763,13925,4600,12442,12025,3349,10478,3718,12923,5031,4513,4016,259476
243,10172,16381,5951,18719,7855,6851,13057,16848,5235,8878,6141,7885,6333,12014,9538,4207,6361,7129,14153,3960,4805,12585,32402,10804,6819,255083
244,10178,8637,12874,9251,8248,11207,14923,13445,976,12438,3697,3911,5482,13617,2843,4786,11452,25578,9616,9473,3189,14817,19010,3100,7362,240110
245,21794,8179,6448,19306,18306,20199,6650,12576,3284,5767,9271,14027,10458,10094,9692,10261,15109,6250,6248,11268,11391,12814,2873,4250,2554,259069
246,13544,23560,8049,21545,23326,6693,7717,11905,3819,26956,4614,4541,13545,14642,6524,11645,6019,2488,7253,2922,13769,18489,4942,10946,10219,279672
247,9934,8480,7799,16769,30371,7918,19532,11533,4302,11224,2824,4000,6010,5124,11015,18842,10056,6043,5963,3527,18542,18174,6543,3916,13147,261588
248,8121,14149,9864,8760,7923,6949,14256,20134,3690,10150,7631,10817,8948,14442,6003,10933,3443,4690,4752,6243,2842,2624,6042,6420,8700,208526
249,27523,19363,14158,26139,8422,7310,10035,8875,7864,11758,10822,9865,15436,2835,8346,6364,5229,8196,5073,17626,20276,8819,3668,18567,2933,285502
250,17218,12033,3472,9989,11624,13493,10747,10258,4581,9366,19742,14916,6636,6021,6869,9509,5758,9927,3527,13674,19337,3830,2287,14703,18070,257587
251,14861,4087,8591,5594,7006,11780,10573,8659,15587,22519,17556,9749,3396,10470,6729,6634,2000,5313,14699,3405,6490,6852,4483,7400,18068,232501
252,17066,15460,15557,7539,8366,5145,7917,3092,15600,21510,20693,18567,8924,11785,10090,8274,9394,14208,20510,21331,10045,9122,14240,10514,23608,328557
253,10977,11752,10545,10646,7638,14883,10879,9739,17702,8512,5329,3789,4285,8152,8023,7808,7517,11294,16931,21509,5326,3635,9503,12834,14519,253727
254,11785,2863,10966,4452,9263,10818,15751,8115,20497,18212,15461,6492,8212,6185,4243,6330,5331,6891,8362,1223,2402,5630,3734,14214,18656,226088
255,15766,26263,17539,14227,8940,10797,18530,11625,6486,7842,7393,16870,1060,4273,3149,9282,7137,4536,6162,5103,3579,6087,4163,14229,14793,245831
256,13760,17951,52212,45465,32716,21812,16081,18805,1414,10156,7776,4053,10405,7077,8954,3822,8034,6466,10220,18900,4161,33568,5941,14689,9132,383570
257,14702,20080,17985,38250,40045,26461,15209,16169,3612,9708,5457,5916,5418,13102,8747,11071,3201,7648,13339,10791,9248,37661,13538,4478,7934,359770
258,34706,17287,35747,36761,39772,25856,22894,16074,5556,18284,5329,3845,9159,6446,9462,9929,9153,7504,11975,2125,39621,15570,9631,17050,3877,413613
259,5924,35732,28164,26077,26046,54111,31910,17186,1162,7765,6154,9774,8847,8771,7322,9430,6476,16739,15824,7648,44744,6076,4249,7948,3756,397835
260,33329,44532,19695,14148,35789,42895,23613,11005,3483,13982,3995,8285,6052,6000,9075,12195,15134,13871,2546,38723,4826,7061,18563,3162,5644,397603
261,26105,35091,14695,20543,33372,27857,22808,13917,1723,11872,6999,6570,8352,16487,5154,8089,13326,14335,20396,25645,2989,1121,6276,7599,5103,356424
262,18063,19261,18738,9388,16958,19452,25146,9650,5283,18887,6720,3875,7126,8738,3061,3174,11978,14253,21094,3090,5274,8673,7914,7159,9574,282529
263,4389,28355,19267,10663,18610,29106,25305,17609,4654,12229,4269,6484,20013,1441,10430,10043,13332,2420,19207,8523,4422,4747,5994,9286,5639,296437
264,10262,20483,33832,9831,17517,19595,18684,16670,6525,28975,5285,4529,6908,2409,5260,17091,4947,11769,6898,6126,24139,6846,4989,17383,5150,312103
265,17787,15103,21925,17176,27184,11606,29831,15139,4469,19604,2634,13904,4393,5943,12376,14021,4058,13923,5160,4086,5103,8257,3112,11506,2514,290814
266,19967,18885,11667,11768,11671,10591,23860,14497,8291,9587,4842,6400,6020,17189,9579,3642,13243,2449,1092,12861,1004,2981,10119,4181,14309,250695
267,23036,26351,19516,25320,6715,10917,15296,18365,6321,13325,11588,2984,10563,8974,5486,3720,19817,5380,6849,10840,6006,5403,8321,4802,22537,298432
268,12219,17436,17692,9045,11632,9157,12650,24542,9129,10641,6374,18903,4154,12603,7542,11354,8187,2992,12468,2568,6527,2792,3791,13432,13822,261652
269,19620,11387,15936,6753,8531,10700,12230,14914,10851,19680,21298,4392,8668,6264,7868,11091,4505,5686,3177,7345,8432,7978,1663,19990,13098,262057
270,27271,14805,19662,9940,12054,8164,7913,7753,14626,22273,14563,9279,14490,12435,18739,19618,11076,15192,7724,14686,15502,14992,9959,23085,19396,365197
271,4947,21784,15110,14204,8620,11036,14922,10549,21978,12452,7509,9734,8347,5154,7899,4063,5386,2819,6302,3348,6933,2802,5289,11020,13789,235996
272,48834,32896,30610,23762,19306,17008,16384,12195,8573,10908,12270,7595,5746,6077,8497,11037,4797,9181,19384,12252,1577,29508,9274,5316,8905,371892
273,30326,55547,69928,38533,21475,22028,23744,8977,1363,16445,11410,10081,8898,10893,9065,3572,8871,15146,21944,14125,33442,38002,4637,11228,6275,495955
274,25009,42785,49348,62932,41551,28824,26143,26852,3594,31181,8925,10660,12934,7172,10133,8528,11437,18549,13445,29472,26261,2605,7831,9263,5518,520952
275,34883,40323,46316,34182,33868,16410,23306,28168,1149,16061,8872,12237,8419,7423,9852,15054,19007,14046,9265,23959,6548,8023,4187,2835,5482,429875
276,14675,41765,25924,44618,34839,22910,17737,23789,3560,11359,4189,2091,2190,3715,15640,10746,5275,10954,15256,6299,24549,9550,7515,8429,11418,378992
277,27114,20829,32225,39293,18072,24318,17338,21137,3694,19867,3633,3921,5307,7857,7756,17801,9688,10106,3370,17494,9133,2486,9100,10283,4480,346302
278,31655,22076,21550,21168,15438,27966,11525,12713,3476,20018,6553,7374,3573,5627,4768,18402,15490,3971,11372,10308,3190,12246,5411,11196,16166,323232
279,21371,12710,13716,38719,14965,12730,19903,18056,4822,16214,7782,7699,4326,8037,9164,9228,5561,18992,5184,4967,4749,5082,7498,19383,9350,300208
280,9740,15348,13182,10422,19127,14378,28753,17657,3873,24210,5205,4994,8526,7308,4945,4439,10290,9259,10159,7654,5661,9210,8574,11413,7471,271798
281,14612,21048,22744,7701,10674,28692,21854,17514,4403,20018,4485,12409,6428,7651,10391,12547,10982,2967,7377,10624,13693,7162,8917,9349,510,294752
282,22104,26240,20990,6933,21869,27291,16471,11443,8858,18266,2915,5247,6262,5620,10120,5311,4013,6977,4473,5099,8842,6611,3997,8256,16899,281107
283,21663,16621,5585,14935,22191,13487,19463,10457,8261,18719,3416,5396,4592,10378,4507,13360,8187,3678,4856,5926,6570,6373,4590,9106,22449,264766
284,15077,13254,11649,13225,13702,15240,24912,24748,7695,16534,3965,2995,10598,3112,5050,8303,2579,5453,3681,5847,3929,4340,9647,17344,14258,257137
285,12134,18184,19718,11230,21587,9328,10552,15182,11529,13960,1994,12329,11039,861,6804,4486,9625,7449,4951,4056,3832,6377,9235,15448,10232,252122
286,12702,15894,11516,9282,10040,11327,21614,21913,15109,16076,8940,4829,4049,4260,10433,3338,6764,7229,1830,5105,5572,5954,4182,9029,13575,240562
287,7604,30437,11802,6069,10665,12919,12629,19652,13904,21594,7621,1340,5686,9498,3151,5366,10439,8946,1354,6703,5965,6025,2522,8482,11533,241906
288,27094,17880,16258,12109,5239,7710,10703,12995,22465,19282,13645,12369,22746,14162,21273,14408,16698,7966,17162,23036,18969,15979,10918,12161,18480,391707
289,7381,10382,10549,12261,5230,7836,8724,6540,6674,3317,7131,6170,6055,5487,6095,8883,6396,6922,6338,11812,12749,4487,4093,6825,4547,182884
290,3217,5364,2166,1868,3087,3186,66,2095,2053,1100,2192,1119,3092,4017,3101,3069,4135,3452,3328,1399,3695,67,133,4096,2040,63137
291,2396,6922,6723,10340,2725,1744,2655,6792,3169,4442,4099,2116,68,6531,2589,2596,5989,9275,1857,3201,878,3801,4452,2267,3833,101460
292,7189,4337,6025,11559,4526,1298,5510,4814,2511,4696,4000,4409,2934,4729,4909,1177,8811,2575,6733,3448,3261,2756,6008,7034,3016,118265
293,8597,4973,4406,5311,10467,6859,6059,1401,3033,4576,2927,3736,3408,4131,6941,3255,2354,2735,2527,6088,9973,6995,3493,6038,3720,124003
294,10485,2506,3079,8771,7017,5503,11362,5790,4974,3416,5473,4877,10233,5112,3719,4936,2512,4737,2236,4417,10738,13851,9101,2977,9617,157439
295,18437,4457,9731,7667,8206,3936,8832,6326,6680,5944,6499,6091,6762,2871,3142,4632,3642,8457,2423,3392,4262,8953,10292,6145,5947,163726
296,16103,5750,2038,8559,5052,6645,7062,12698,3987,6167,2459,5424,4254,6122,4740,5089,4955,2895,1448,4837,4730,8123,15389,5912,8160,158598
297,4157,5628,7218,5565,5826,7720,4943,5905,11298,3743,3757,3934,2663,5434,1556,1375,4564,2355,3805,5510,5176,2874,7812,7687,4666,125171
298,2623,3251,7842,10759,7744,11208,6388,7683,11049,14419,8138,10094,6281,4339,4948,7371,3294,6268,4576,3507,8799,7752,4996,5423,8937,177689
299,10568,8193,8207,6318,10277,11288,10346,15538,16848,11290,10057,12115,7672,6994,8962,4257,5457,1259,1918,4551,5043,6827,15045,7639,12161,218830
300,15446,12879,9914,10010,8315,9133,9963,10373,10250,11150,7774,11983,14976,10926,8737,7162,4404,5215,895,3380,5090,7130,3982,16912,12532,228531
301,19094,10728,11985,6877,9442,12408,15217,10384,11161,10906,9435,16687,12039,16558,9286,8613,6561,3561,1461,7527,5527,9674,4294,5142,16896,251463
302,8383,13043,14278,14523,10484,9777,12790,15615,8298,9968,17282,8716,13158,12554,11331,11276,6083,3429,1665,4753,6225,6341,4715,7677,23386,255750
303,12374,8577,9999,16392,17967,3079,8161,16036,8439,13171,8463,15740,13098,15012,15834,12293,11565,4907,5890,3230,3747,6337,3516,4473,7463,245763
304,7757,19526,7410,13723,13259,17161,11727,4933,11560,17169,14122,9751,20927,13968,18079,7515,12507,1347,7932,7312,12536,1695,3418,8376,9228,272938
305,12886,7795,22220,7270,18421,19118,21473,9890,16169,19863,23098,21072,12753,28441,19948,25687,22252,5027,8361,12592,15386,10954,13719,15945,13253,403593
306,84166,38285,41253,34352,37634,23896,22674,19200,15460,21121,23537,19916,13444,15958,18748,9763,18596,11796,15247,13082,13939,9809,7420,10024,7280,546600
307,3764,1382,2705,4901,2049,5514,6868,4732,4882,6118,4582,7144,7659,9865,5970,11422,7411,12477,2974,15723,11646,15158,11291,6848,7404,180489
308,3744,4434,6056,8157,6492,5391,4242,9417,7221,6232,10826,9283,7544,7137,10379,7547,11601,14637,15886,16147,14032,10824,16024,17764,12748,243765
309,26906,32626,31440,25626,23356,31888,25302,23859,24212,25145,25561,28301,29270,20392,21640,16372,22776,18106,11022,17165,14550,15932,9234,10112,11338,542131
310,2241,6062,5743,4050,7561,10012,8112,8878,4306,5123,10006,12528,7052,6187,8843,10403,8173,15879,3599,14788,15059,11282,17676,12524,14233,230320
311,22911,33621,30334,25593,28482,28940,29550,18537,21885,18575,18544,20086,23783,16989,15005,22998,17963,19131,17407,16544,20749,13079,13143,14058,18460,526367
312,27078,33812,23112,19412,22521,22645,25250,24452,16064,18460,17594,19246,21814,16285,17192,22123,13531,12766,12219,23742,17075,13095,8715,12770,16133,477106
313,33759,28659,19439,18040,19691,18456,14519,21888,14322,13218,14472,13824,12034,12525,13447,9115,12409,15036,9545,16236,12566,13868,11099,8926,9091,386184
314,6618,4015,5506,3589,10484,4987,3202,3701,7289,3457,7558,6279,3899,12603,8727,12203,17629,10185,15063,6529,21792,11287,11562,15365,16448,229977
315,5393,10584,4855,2956,7329,4858,8766,6104,11367,5771,10820,5175,12020,7164,6970,13476,17789,13243,6444,11245,25367,9222,13885,12245,16848,249896
316,16739,26541,22721,31697,33603,22418,24846,18420,22791,19113,24682,22687,18756,15499,16578,14099,13972,11292,13391,10749,25920,11579,16805,12264,11922,479084
317,24303,31643,26787,28053,15962,22824,25470,23932,17382,15443,16847,22494,23614,18583,21943,12530,14902,16746,8815,7895,29101,33572,16225,14370,10227,499663
318,28395,20486,23933,20554,18844,19386,23697,18505,17644,20104,15463,17493,14540,16503,13385,9305,10722,14177,6536,10557,24176,20976,11806,15249,11736,424172
319,7125,9836,11390,5336,5196,6394,6700,8031,3585,8180,8453,4584,5874,6522,9027,11134,11245,5416,10161,3317,19214,13754,13811,14113,21034,229432
320,23028,27190,15515,19476,20679,14303,12529,15918,11291,16723,16506,13563,11417,13564,14477,12308,12120,10542,10479,14926,12746,11456,12761,14071,9929,367517
321,7556,6599,6932,1492,3304,5555,4289,6344,3017,6210,5349,8403,7781,9126,12030,10583,18643,5754,5763,11700,25218,9541,7139,13375,9220,210923
322,9072,26524,11727,4833,8773,16281,8310,10379,3107,7010,7706,7416,8649,12706,13503,8768,12251,13837,13767,33821,29688,6606,15760,8862,9764,309120
323,11639,7928,6650,10396,5214,10622,4562,10563,2553,4030,8480,4779,7574,6372,4571,3402,4424,4533,6945,17088,5491,4240,2495,2353,3859,160763
324,3256,4288,25175,8178,18896,16776,11354,3438,3467,14274,13007,11286,4704,9891,9117,15704,11708,4987,4708,3513,2259,3837,2740,3370,3257,213190
325,4550,17408,5567,13941,15341,15644,4822,6543,12429,7910,12152,7321,9382,16012,16048,11696,25828,13071,5251,5364,6844,5276,4978,4308,5380,253066
326,15869,4443,12215,14125,8081,5375,6731,19225,11233,9104,3330,8352,9244,18283,12695,8732,22039,2690,10360,9192,2820,3667,3145,5090,5204,231244
327,2258,9259,8066,9617,10038,7192,10243,8046,6987,11274,12180,10259,11005,14286,10907,12060,8855,10043,5747,4352,4024,6333,4433,2181,4497,204142
328,14288,19347,8689,9839,9220,10488,14248,9851,8413,15148,11761,13023,14973,13606,7066,13763,18541,3628,15848,3603,9577,13937,4220,2918,4758,270753
329,12248,11085,12833,9676,12410,4710,12401,12059,9632,15388,10738,19494,11814,7525,12066,12792,5584,6048,4383,9844,6829,7604,7879,6161,6782,247985
330,9427,8347,11209,7201,5180,12823,6754,11864,6391,8828,17558,3880,5826,9125,6468,8153,6163,3187,6449,9822,8783,4923,5783,2579,5541,192264
331,2475,4214,6797,4457,3734,3010,6641,6290,7128,6140,5366,5988,8929,5205,7086,3920,6959,7167,2051,4283,7410,4436,4178,4911,6366,135141
332,3676,7027,5810,5813,7646,12535,3304,5971,12045,5307,8556,2448,3410,6541,4912,6301,6144,4260,6864,4794,5710,5100,2399,6078,5513,148164
333,3219,7911,8383,9307,5247,6279,6632,9848,9188,5580,5555,5252,6659,8020,5506,7725,910,4630,2484,5089,10202,4610,6221,2667,2923,150047
334,10763,14661,8936,12957,4243,8227,17640,5655,8939,5822,2016,6572,10992,11773,5939,3444,5827,3560,8663,5993,8089,5522,4173,7167,9886,197459
